track_id,name,artist,album,release_date,popularity,spotify_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
0WdbnNKO0Jt4BZACSDQh44,"Ghungroo (From ""War"")",Vishal-Shekhar,"Ghungroo (From ""War"")",2019-09-30,65,https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44,0.695,0.727,6,-6.274,0,0.0323,0.0744,0.000175,0.533,0.864,118.034,audio_features,spotify:track:0WdbnNKO0Jt4BZACSDQh44,https://api.spotify.com/v1/tracks/0WdbnNKO0Jt4BZACSDQh44,https://api.spotify.com/v1/audio-analysis/0WdbnNKO0Jt4BZACSDQh44,302935,4
6lfSsCL894Qw15xbt7cSUy,"Jai Jai Shivshankar (From ""War"")",Vishal Dadlani,"Jai Jai Shivshankar (From ""War"")",2019-09-21,52,https://open.spotify.com/track/6lfSsCL894Qw15xbt7cSUy,0.825,0.904,5,-5.414,0,0.0787,0.257,1.21e-05,0.0715,0.528,129.036,audio_features,spotify:track:6lfSsCL894Qw15xbt7cSUy,https://api.spotify.com/v1/tracks/6lfSsCL894Qw15xbt7cSUy,https://api.spotify.com/v1/audio-analysis/6lfSsCL894Qw15xbt7cSUy,230558,4
7yEuRloGyxyu1KaWBTPP1Z,"Slow Motion (From ""Bharat"")",Shreya Ghoshal,"Slow Motion (From ""Bharat"")",2019-04-25,49,https://open.spotify.com/track/7yEuRloGyxyu1KaWBTPP1Z,0.574,0.738,10,-5.526,1,0.0958,0.0235,2.03e-06,0.0959,0.307,109.996,audio_features,spotify:track:7yEuRloGyxyu1KaWBTPP1Z,https://api.spotify.com/v1/tracks/7yEuRloGyxyu1KaWBTPP1Z,https://api.spotify.com/v1/audio-analysis/7yEuRloGyxyu1KaWBTPP1Z,247248,4
5XxzNB2CnNrySvyVLwyobq,Morni Banke,Guru Randhawa,Badhaai Ho,2018-10-18,47,https://open.spotify.com/track/5XxzNB2CnNrySvyVLwyobq,0.816,0.922,11,-2.963,0,0.149,0.178,0.0,0.373,0.887,95.006,audio_features,spotify:track:5XxzNB2CnNrySvyVLwyobq,https://api.spotify.com/v1/tracks/5XxzNB2CnNrySvyVLwyobq,https://api.spotify.com/v1/audio-analysis/5XxzNB2CnNrySvyVLwyobq,198026,4
5G1H1Im43gBwssOH8XlnNU,"Poster Lagwa Do (From ""Luka Chuppi"")",Mika Singh,"Poster Lagwa Do (From ""Luka Chuppi"")",2019-01-29,37,https://open.spotify.com/track/5G1H1Im43gBwssOH8XlnNU,0.81,0.846,2,-4.451,1,0.0435,0.0454,9.14e-05,0.374,0.885,123.966,audio_features,spotify:track:5G1H1Im43gBwssOH8XlnNU,https://api.spotify.com/v1/tracks/5G1H1Im43gBwssOH8XlnNU,https://api.spotify.com/v1/audio-analysis/5G1H1Im43gBwssOH8XlnNU,178847,4
4wc8pPkSIxAirW2FNGp6Pd,"Mungda (From ""Total Dhamaal"")",Jyotica Tangri,"Mungda (From ""Total Dhamaal"") - Single",2019-02-05,34,https://open.spotify.com/track/4wc8pPkSIxAirW2FNGp6Pd,0.761,0.911,2,-2.561,1,0.136,0.0277,0.0,0.388,0.463,135.023,audio_features,spotify:track:4wc8pPkSIxAirW2FNGp6Pd,https://api.spotify.com/v1/tracks/4wc8pPkSIxAirW2FNGp6Pd,https://api.spotify.com/v1/audio-analysis/4wc8pPkSIxAirW2FNGp6Pd,196138,4
7ofWUKeNCUw1P64ArIwG9b,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",Tony Kakkar,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",2019-11-11,54,https://open.spotify.com/track/7ofWUKeNCUw1P64ArIwG9b,0.8,0.972,10,-2.053,0,0.0405,0.15,0.00337,0.351,0.694,110.054,audio_features,spotify:track:7ofWUKeNCUw1P64ArIwG9b,https://api.spotify.com/v1/tracks/7ofWUKeNCUw1P64ArIwG9b,https://api.spotify.com/v1/audio-analysis/7ofWUKeNCUw1P64ArIwG9b,177383,4
16NMvEYAus3qS1czInNNZl,"Ankhiyon Se Goli Mare (From ""Pati Patni Aur Woh"")",Mika Singh,"Ankhiyon Se Goli Mare (From ""Pati Patni Aur Woh"")",2019-11-20,43,https://open.spotify.com/track/16NMvEYAus3qS1czInNNZl,0.818,0.972,2,-3.276,1,0.0802,0.318,3.72e-06,0.875,0.668,110.036,audio_features,spotify:track:16NMvEYAus3qS1czInNNZl,https://api.spotify.com/v1/tracks/16NMvEYAus3qS1czInNNZl,https://api.spotify.com/v1/audio-analysis/16NMvEYAus3qS1czInNNZl,206913,4
3Eb4VbsbXMpS5Mk9HWTDia,,,,0000,0,https://open.spotify.com/track/3Eb4VbsbXMpS5Mk9HWTDia,0.809,0.873,6,-2.455,0,0.0556,0.00612,9.07e-06,0.0732,0.34,100.013,audio_features,spotify:track:3Eb4VbsbXMpS5Mk9HWTDia,https://api.spotify.com/v1/tracks/3Eb4VbsbXMpS5Mk9HWTDia,https://api.spotify.com/v1/audio-analysis/3Eb4VbsbXMpS5Mk9HWTDia,205200,4
2TbCdbFzs2xO2nzasn0Qvw,"Don't Be Shy Again (From ""Bala"")",Sachin-Jigar,"Don't Be Shy Again (From ""Bala"")",2019-10-18,51,https://open.spotify.com/track/2TbCdbFzs2xO2nzasn0Qvw,0.798,0.905,5,-3.731,0,0.0581,0.0979,4.22e-06,0.307,0.905,105.005,audio_features,spotify:track:2TbCdbFzs2xO2nzasn0Qvw,https://api.spotify.com/v1/tracks/2TbCdbFzs2xO2nzasn0Qvw,https://api.spotify.com/v1/audio-analysis/2TbCdbFzs2xO2nzasn0Qvw,164160,4
3fpVYSLnxkadjYwQPTyo4H,,,,0000,0,https://open.spotify.com/track/3fpVYSLnxkadjYwQPTyo4H,0.77,0.969,2,-0.179,1,0.0661,0.154,0.0,0.0809,0.692,134.983,audio_features,spotify:track:3fpVYSLnxkadjYwQPTyo4H,https://api.spotify.com/v1/tracks/3fpVYSLnxkadjYwQPTyo4H,https://api.spotify.com/v1/audio-analysis/3fpVYSLnxkadjYwQPTyo4H,268889,4
5I2wbDvSI98HLVB42YO9sU,"Lagdi Lahore Di (From ""Street Dancer 3D"")",Guru Randhawa,"Lagdi Lahore Di (From ""Street Dancer 3D"")",2020-01-15,65,https://open.spotify.com/track/5I2wbDvSI98HLVB42YO9sU,0.786,0.797,6,-4.063,1,0.0414,0.233,0.0,0.0861,0.453,95.014,audio_features,spotify:track:5I2wbDvSI98HLVB42YO9sU,https://api.spotify.com/v1/tracks/5I2wbDvSI98HLVB42YO9sU,https://api.spotify.com/v1/audio-analysis/5I2wbDvSI98HLVB42YO9sU,215368,4
63MvWd6T6yoS7h4AJ4Hjrm,"Aankh Marey (From ""Simmba"")",Neha Kakkar,"Aankh Marey (From ""Simmba"")",2018-12-06,61,https://open.spotify.com/track/63MvWd6T6yoS7h4AJ4Hjrm,0.796,0.978,5,-1.266,0,0.0955,0.289,0.00254,0.346,0.8,129.999,audio_features,spotify:track:63MvWd6T6yoS7h4AJ4Hjrm,https://api.spotify.com/v1/tracks/63MvWd6T6yoS7h4AJ4Hjrm,https://api.spotify.com/v1/audio-analysis/63MvWd6T6yoS7h4AJ4Hjrm,212741,4
48ALhEnT1bFo1n4TYlhBhB,,,,0000,0,https://open.spotify.com/track/48ALhEnT1bFo1n4TYlhBhB,0.494,0.832,5,-3.727,0,0.291,0.518,0.0,0.679,0.737,140.039,audio_features,spotify:track:48ALhEnT1bFo1n4TYlhBhB,https://api.spotify.com/v1/tracks/48ALhEnT1bFo1n4TYlhBhB,https://api.spotify.com/v1/audio-analysis/48ALhEnT1bFo1n4TYlhBhB,210806,4
5n8BCU2JmPORrFboGeDlXV,"Main Deewana Tera (From ""Arjun Patiala"")",Guru Randhawa,"Main Deewana Tera (From ""Arjun Patiala"")",2019-06-26,45,https://open.spotify.com/track/5n8BCU2JmPORrFboGeDlXV,0.732,0.895,0,-3.57,0,0.0334,0.0495,2.32e-05,0.172,0.557,109.995,audio_features,spotify:track:5n8BCU2JmPORrFboGeDlXV,https://api.spotify.com/v1/tracks/5n8BCU2JmPORrFboGeDlXV,https://api.spotify.com/v1/audio-analysis/5n8BCU2JmPORrFboGeDlXV,194674,4
7r8QeC6Uy3AbIXqH7W9y0K,Kaun Nachdi,Guru Randhawa,Sonu Ke Titu Ki Sweety,2018-02-14,50,https://open.spotify.com/track/7r8QeC6Uy3AbIXqH7W9y0K,0.772,0.83,4,-3.981,0,0.0455,0.0357,0.0,0.0419,0.753,127.999,audio_features,spotify:track:7r8QeC6Uy3AbIXqH7W9y0K,https://api.spotify.com/v1/tracks/7r8QeC6Uy3AbIXqH7W9y0K,https://api.spotify.com/v1/audio-analysis/7r8QeC6Uy3AbIXqH7W9y0K,183373,4
3BhjbaGeI7E0CiIjctfdD3,Kar Gayi Chull,Badshah,Kapoor & Sons (Since 1921) (Original Motion Picture Soundtrack),2016-03-04,62,https://open.spotify.com/track/3BhjbaGeI7E0CiIjctfdD3,0.827,0.737,11,-5.473,0,0.0764,0.0316,0.000322,0.211,0.873,121.99,audio_features,spotify:track:3BhjbaGeI7E0CiIjctfdD3,https://api.spotify.com/v1/tracks/3BhjbaGeI7E0CiIjctfdD3,https://api.spotify.com/v1/audio-analysis/3BhjbaGeI7E0CiIjctfdD3,187711,4
2WDNxbQejWu16O44FcMEFM,"Mera Wala Dance (From ""Simmba"")",Nakash Aziz,"Mera Wala Dance (From ""Simmba"")",2018-12-26,52,https://open.spotify.com/track/2WDNxbQejWu16O44FcMEFM,0.676,0.948,8,-2.628,1,0.0803,0.0553,0.000218,0.0325,0.632,108.731,audio_features,spotify:track:2WDNxbQejWu16O44FcMEFM,https://api.spotify.com/v1/tracks/2WDNxbQejWu16O44FcMEFM,https://api.spotify.com/v1/audio-analysis/2WDNxbQejWu16O44FcMEFM,199584,3
7hXnhouVPnOnFwCGrQMHvB,Cutiepie,Pritam,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],2016-10-26,53,https://open.spotify.com/track/7hXnhouVPnOnFwCGrQMHvB,0.799,0.929,0,-3.231,0,0.0668,0.253,0.000462,0.24,0.952,127.999,audio_features,spotify:track:7hXnhouVPnOnFwCGrQMHvB,https://api.spotify.com/v1/tracks/7hXnhouVPnOnFwCGrQMHvB,https://api.spotify.com/v1/audio-analysis/7hXnhouVPnOnFwCGrQMHvB,231562,4
2IuCTZWnpYKYhwaU4Klt5G,Mumbai Dilli Di Kudiyaan,Vishal-Shekhar,Mumbai Dilli Di Kudiyaan (Student of the Year 2),2019-04-24,0,https://open.spotify.com/track/2IuCTZWnpYKYhwaU4Klt5G,0.777,0.92,6,-3.918,1,0.039,0.0728,0.0101,0.144,0.61,134.029,audio_features,spotify:track:2IuCTZWnpYKYhwaU4Klt5G,https://api.spotify.com/v1/tracks/2IuCTZWnpYKYhwaU4Klt5G,https://api.spotify.com/v1/audio-analysis/2IuCTZWnpYKYhwaU4Klt5G,209161,4
28veUNu4veN0LOBVa0nFw8,"Muqabla (From ""Street Dancer 3D"")",Yash Narvekar,"Muqabla (From ""Street Dancer 3D"")",2019-12-21,59,https://open.spotify.com/track/28veUNu4veN0LOBVa0nFw8,0.804,0.913,0,-3.135,1,0.0933,0.0248,2.84e-05,0.391,0.544,119.993,audio_features,spotify:track:28veUNu4veN0LOBVa0nFw8,https://api.spotify.com/v1/tracks/28veUNu4veN0LOBVa0nFw8,https://api.spotify.com/v1/audio-analysis/28veUNu4veN0LOBVa0nFw8,176125,4
4cFwhwH5ydnHgB0Tv3lZsm,"O Saki Saki (From ""Batla House"")",Neha Kakkar,"O Saki Saki (From ""Batla House"")",2019-07-15,61,https://open.spotify.com/track/4cFwhwH5ydnHgB0Tv3lZsm,0.737,0.961,10,-0.155,0,0.0747,0.163,0.0,0.361,0.567,108.014,audio_features,spotify:track:4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/tracks/4cFwhwH5ydnHgB0Tv3lZsm,https://api.spotify.com/v1/audio-analysis/4cFwhwH5ydnHgB0Tv3lZsm,191089,4
40S8Et5fYlBCa0QgBTEOE1,"Enni Soni (From ""Saaho"")",Guru Randhawa,"Enni Soni (From ""Saaho"")",2019-08-02,52,https://open.spotify.com/track/40S8Et5fYlBCa0QgBTEOE1,0.731,0.668,8,-6.178,0,0.0638,0.0803,6.22e-06,0.0796,0.748,92.242,audio_features,spotify:track:40S8Et5fYlBCa0QgBTEOE1,https://api.spotify.com/v1/tracks/40S8Et5fYlBCa0QgBTEOE1,https://api.spotify.com/v1/audio-analysis/40S8Et5fYlBCa0QgBTEOE1,258927,4
5L9gWUx3Ystgb42kn3AF0i,Saturday Saturday,Shaarib Toshi,Humpty Sharma Ki Dulhania (Original Motion Picture Soundtrack),2014-06-19,55,https://open.spotify.com/track/5L9gWUx3Ystgb42kn3AF0i,0.847,0.938,8,-4.615,1,0.0974,0.149,0.0,0.107,0.786,130.02,audio_features,spotify:track:5L9gWUx3Ystgb42kn3AF0i,https://api.spotify.com/v1/tracks/5L9gWUx3Ystgb42kn3AF0i,https://api.spotify.com/v1/audio-analysis/5L9gWUx3Ystgb42kn3AF0i,210799,4
0mNeOrlNl8zvnBxhElDmjf,Aashiq Surrender Hua,Amaal Mallik,Badrinath Ki Dulhania,2017-02-14,43,https://open.spotify.com/track/0mNeOrlNl8zvnBxhElDmjf,0.672,0.961,8,-3.44,1,0.243,0.141,0.0,0.0741,0.773,129.987,audio_features,spotify:track:0mNeOrlNl8zvnBxhElDmjf,https://api.spotify.com/v1/tracks/0mNeOrlNl8zvnBxhElDmjf,https://api.spotify.com/v1/audio-analysis/0mNeOrlNl8zvnBxhElDmjf,250216,4
0MLZAgKQKHbPsJ12qHS860,Haan Main Galat,Pritam,Love Aaj Kal (Original Motion Picture Soundtrack),2020-02-14,54,https://open.spotify.com/track/0MLZAgKQKHbPsJ12qHS860,0.683,0.737,0,-5.66,1,0.0502,0.125,0.0105,0.103,0.919,117.996,audio_features,spotify:track:0MLZAgKQKHbPsJ12qHS860,https://api.spotify.com/v1/tracks/0MLZAgKQKHbPsJ12qHS860,https://api.spotify.com/v1/audio-analysis/0MLZAgKQKHbPsJ12qHS860,218644,4
1v8H06ctqfMX8IUxU9nCaI,,,,0000,0,https://open.spotify.com/track/1v8H06ctqfMX8IUxU9nCaI,0.687,0.919,10,-3.28,1,0.0635,0.0939,4.38e-06,0.105,0.877,145.037,audio_features,spotify:track:1v8H06ctqfMX8IUxU9nCaI,https://api.spotify.com/v1/tracks/1v8H06ctqfMX8IUxU9nCaI,https://api.spotify.com/v1/audio-analysis/1v8H06ctqfMX8IUxU9nCaI,211034,4
2zZTXtLqCsICzEcztKjn47,"Tum Hi Ho Bandhu (From ""Cocktail"")",Neeraj Shridhar,Cocktail,2012-06-12,0,https://open.spotify.com/track/2zZTXtLqCsICzEcztKjn47,0.714,0.892,11,-5.342,0,0.0516,0.00145,0.000817,0.0462,0.899,134.997,audio_features,spotify:track:2zZTXtLqCsICzEcztKjn47,https://api.spotify.com/v1/tracks/2zZTXtLqCsICzEcztKjn47,https://api.spotify.com/v1/audio-analysis/2zZTXtLqCsICzEcztKjn47,282012,4
5FihcmME7NlwW8KbYOaHVH,The Breakup Song,Pritam,Ae Dil Hai Mushkil (Original Motion Picture Soundtrack) [Deluxe Edition],2016-10-26,59,https://open.spotify.com/track/5FihcmME7NlwW8KbYOaHVH,0.818,0.93,11,-2.982,1,0.247,0.33,0.0,0.658,0.831,113.988,audio_features,spotify:track:5FihcmME7NlwW8KbYOaHVH,https://api.spotify.com/v1/tracks/5FihcmME7NlwW8KbYOaHVH,https://api.spotify.com/v1/audio-analysis/5FihcmME7NlwW8KbYOaHVH,252632,4
2q0V50aNlI1RQXJyE5HDgD,"Odhani (From ""Made in China"")",Sachin-Jigar,"Odhani (From ""Made in China"")",2019-09-24,57,https://open.spotify.com/track/2q0V50aNlI1RQXJyE5HDgD,0.711,0.731,2,-6.651,1,0.0569,0.233,0.0,0.178,0.474,130.0,audio_features,spotify:track:2q0V50aNlI1RQXJyE5HDgD,https://api.spotify.com/v1/tracks/2q0V50aNlI1RQXJyE5HDgD,https://api.spotify.com/v1/audio-analysis/2q0V50aNlI1RQXJyE5HDgD,195397,4
1CM4rFDU9q4EoLy2K44qE6,"Naah Goriye (From ""Bala"")",B Praak,"Naah Goriye (From ""Bala"")",2019-10-25,61,https://open.spotify.com/track/1CM4rFDU9q4EoLy2K44qE6,0.823,0.765,2,-1.695,0,0.0632,0.464,0.0,0.0601,0.715,99.958,audio_features,spotify:track:1CM4rFDU9q4EoLy2K44qE6,https://api.spotify.com/v1/tracks/1CM4rFDU9q4EoLy2K44qE6,https://api.spotify.com/v1/audio-analysis/1CM4rFDU9q4EoLy2K44qE6,184618,4
5x72Q1SyiDHJ4IF2mRzfkg,"Gali Gali (From ""Kgf Chapter 1"")",Neha Kakkar,"Gali Gali (From ""Kgf Chapter 1"")",2018-12-13,63,https://open.spotify.com/track/5x72Q1SyiDHJ4IF2mRzfkg,0.789,0.95,5,-3.604,0,0.0759,0.191,1.41e-05,0.0969,0.746,126.013,audio_features,spotify:track:5x72Q1SyiDHJ4IF2mRzfkg,https://api.spotify.com/v1/tracks/5x72Q1SyiDHJ4IF2mRzfkg,https://api.spotify.com/v1/audio-analysis/5x72Q1SyiDHJ4IF2mRzfkg,174711,4
3ZjMdVOWxQ53FKrmkgCv95,"Psycho Saiyaan (From ""Saaho"")",Sachet Tandon,"Psycho Saiyaan (From ""Saaho"")",2019-07-08,62,https://open.spotify.com/track/3ZjMdVOWxQ53FKrmkgCv95,0.785,0.722,10,-2.604,0,0.158,0.0363,4.24e-06,0.452,0.848,189.857,audio_features,spotify:track:3ZjMdVOWxQ53FKrmkgCv95,https://api.spotify.com/v1/tracks/3ZjMdVOWxQ53FKrmkgCv95,https://api.spotify.com/v1/audio-analysis/3ZjMdVOWxQ53FKrmkgCv95,166461,4
5DIt4eq2D6CZjX1s5jwrnP,"Tere Naal Nachna (From ""Nawabzaade"")",Badshah,"Tere Naal Nachna (From ""Nawabzaade"")",2018-07-05,59,https://open.spotify.com/track/5DIt4eq2D6CZjX1s5jwrnP,0.912,0.677,0,-4.212,1,0.0713,0.193,0.0,0.0939,0.94,115.061,audio_features,spotify:track:5DIt4eq2D6CZjX1s5jwrnP,https://api.spotify.com/v1/tracks/5DIt4eq2D6CZjX1s5jwrnP,https://api.spotify.com/v1/audio-analysis/5DIt4eq2D6CZjX1s5jwrnP,166615,4
1ozrNv9W4KlprAmvgH0Yrq,"High Rated Gabru (From ""Nawabzaade"")",Guru Randhawa,"High Rated Gabru (From ""Nawabzaade"")",2018-06-28,62,https://open.spotify.com/track/1ozrNv9W4KlprAmvgH0Yrq,0.685,0.841,2,-2.932,0,0.0942,0.118,0.0,0.26,0.59,97.929,audio_features,spotify:track:1ozrNv9W4KlprAmvgH0Yrq,https://api.spotify.com/v1/tracks/1ozrNv9W4KlprAmvgH0Yrq,https://api.spotify.com/v1/audio-analysis/1ozrNv9W4KlprAmvgH0Yrq,179099,4
6JNluWWlzWmrW1LKR5X2SN,,,,0000,0,https://open.spotify.com/track/6JNluWWlzWmrW1LKR5X2SN,0.759,0.903,4,-6.132,0,0.0725,0.0605,6.29e-06,0.232,0.628,110.004,audio_features,spotify:track:6JNluWWlzWmrW1LKR5X2SN,https://api.spotify.com/v1/tracks/6JNluWWlzWmrW1LKR5X2SN,https://api.spotify.com/v1/audio-analysis/6JNluWWlzWmrW1LKR5X2SN,296829,4
7s0qlp1ibUxVXLsOM0YWia,,,,0000,0,https://open.spotify.com/track/7s0qlp1ibUxVXLsOM0YWia,0.534,0.959,1,-3.67,0,0.361,0.449,0.0,0.354,0.751,187.576,audio_features,spotify:track:7s0qlp1ibUxVXLsOM0YWia,https://api.spotify.com/v1/tracks/7s0qlp1ibUxVXLsOM0YWia,https://api.spotify.com/v1/audio-analysis/7s0qlp1ibUxVXLsOM0YWia,276960,3
4Qj8u8NFQ9wGqtr4vdpJn3,"High Heels Te Nachche (From ""Ki & Ka"")",Meet Bros.,Bollywood Party With Meet Bros,2017-08-17,36,https://open.spotify.com/track/4Qj8u8NFQ9wGqtr4vdpJn3,0.796,0.85,1,-3.641,1,0.203,0.0992,0.0,0.129,0.559,136.03,audio_features,spotify:track:4Qj8u8NFQ9wGqtr4vdpJn3,https://api.spotify.com/v1/tracks/4Qj8u8NFQ9wGqtr4vdpJn3,https://api.spotify.com/v1/audio-analysis/4Qj8u8NFQ9wGqtr4vdpJn3,212116,4
0TkquWzzuxcrwbCWlTrKYF,Yaad Piya Ki Aane Lagi,Neha Kakkar,Yaad Piya Ki Aane Lagi,2019-11-16,61,https://open.spotify.com/track/0TkquWzzuxcrwbCWlTrKYF,0.858,0.833,5,-3.747,0,0.0471,0.375,0.0,0.112,0.693,107.977,audio_features,spotify:track:0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/tracks/0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/audio-analysis/0TkquWzzuxcrwbCWlTrKYF,256678,4
4gyPGtExOjj1rsByKW33LR,Paagal,Badshah,Paagal,2019-07-10,54,https://open.spotify.com/track/4gyPGtExOjj1rsByKW33LR,0.687,0.854,11,-5.368,0,0.308,0.0619,0.000645,0.147,0.721,214.016,audio_features,spotify:track:4gyPGtExOjj1rsByKW33LR,https://api.spotify.com/v1/tracks/4gyPGtExOjj1rsByKW33LR,https://api.spotify.com/v1/audio-analysis/4gyPGtExOjj1rsByKW33LR,169907,4
5raWEZXYAapq6Qw1GIEIkU,,,,0000,0,https://open.spotify.com/track/5raWEZXYAapq6Qw1GIEIkU,0.834,0.788,6,-7.294,0,0.213,0.359,0.27,0.396,0.705,130.032,audio_features,spotify:track:5raWEZXYAapq6Qw1GIEIkU,https://api.spotify.com/v1/tracks/5raWEZXYAapq6Qw1GIEIkU,https://api.spotify.com/v1/audio-analysis/5raWEZXYAapq6Qw1GIEIkU,226502,4
1IInNAVdueQgjrtVsPZEkW,"Makhna (From ""Makhna"")",Yo Yo Honey Singh,Super Hits Of Yo Yo Honey Singh,2020-05-25,49,https://open.spotify.com/track/1IInNAVdueQgjrtVsPZEkW,0.846,0.739,11,-3.838,0,0.171,0.0385,2.24e-05,0.0929,0.259,104.984,audio_features,spotify:track:1IInNAVdueQgjrtVsPZEkW,https://api.spotify.com/v1/tracks/1IInNAVdueQgjrtVsPZEkW,https://api.spotify.com/v1/audio-analysis/1IInNAVdueQgjrtVsPZEkW,191762,4
0VhKdIMXZ3INkyDoIyPy5l,"The Naari Naari Song (From ""Made in China"")",Sachin-Jigar,"The Naari Naari Song (From ""Made in China"")",2019-10-09,42,https://open.spotify.com/track/0VhKdIMXZ3INkyDoIyPy5l,0.704,0.933,1,-4.165,1,0.043,0.039,0.0,0.582,0.595,119.984,audio_features,spotify:track:0VhKdIMXZ3INkyDoIyPy5l,https://api.spotify.com/v1/tracks/0VhKdIMXZ3INkyDoIyPy5l,https://api.spotify.com/v1/audio-analysis/0VhKdIMXZ3INkyDoIyPy5l,197000,4
3bHI0o9TLQ2jJzjr0ES7dX,"Ishare Tere (From ""Ishare Tere"")",Guru Randhawa,High Rated Gabru - Guru Randhawa,2019-03-02,53,https://open.spotify.com/track/3bHI0o9TLQ2jJzjr0ES7dX,0.707,0.941,1,-2.606,0,0.041,0.0173,3.65e-05,0.134,0.337,99.013,audio_features,spotify:track:3bHI0o9TLQ2jJzjr0ES7dX,https://api.spotify.com/v1/tracks/3bHI0o9TLQ2jJzjr0ES7dX,https://api.spotify.com/v1/audio-analysis/3bHI0o9TLQ2jJzjr0ES7dX,189152,4
3NKuSd9Qa5fzwhqiuKYFh4,"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")",Yo Yo Honey Singh,Yo Yo Honey Singh Is Back,2018-03-12,64,https://open.spotify.com/track/3NKuSd9Qa5fzwhqiuKYFh4,0.765,0.89,5,-4.608,0,0.0824,0.502,0.0,0.0423,0.918,99.961,audio_features,spotify:track:3NKuSd9Qa5fzwhqiuKYFh4,https://api.spotify.com/v1/tracks/3NKuSd9Qa5fzwhqiuKYFh4,https://api.spotify.com/v1/audio-analysis/3NKuSd9Qa5fzwhqiuKYFh4,226696,4
3jSq65O4TQrUvzKJt0S18z,"Sau Tarah Ke (From ""Dishoom"")",Jonita Gandhi,Pritam's Musical Journey,2019-03-19,30,https://open.spotify.com/track/3jSq65O4TQrUvzKJt0S18z,0.702,0.773,11,-4.79,1,0.0618,0.0469,0.0,0.171,0.72,133.892,audio_features,spotify:track:3jSq65O4TQrUvzKJt0S18z,https://api.spotify.com/v1/tracks/3jSq65O4TQrUvzKJt0S18z,https://api.spotify.com/v1/audio-analysis/3jSq65O4TQrUvzKJt0S18z,238994,4
6HQbaD0RomfUPO4KK866oI,,,,0000,0,https://open.spotify.com/track/6HQbaD0RomfUPO4KK866oI,0.623,0.924,4,-4.481,0,0.142,0.00764,2.73e-06,0.557,0.506,135.968,audio_features,spotify:track:6HQbaD0RomfUPO4KK866oI,https://api.spotify.com/v1/tracks/6HQbaD0RomfUPO4KK866oI,https://api.spotify.com/v1/audio-analysis/6HQbaD0RomfUPO4KK866oI,306582,4
1KUbKsFnBrt4cWujEmZ6GP,Aithey Aa,AKASA,Bharat,2019-05-17,52,https://open.spotify.com/track/1KUbKsFnBrt4cWujEmZ6GP,0.901,0.75,1,-4.147,1,0.201,0.019,6.58e-05,0.0528,0.42,90.0,audio_features,spotify:track:1KUbKsFnBrt4cWujEmZ6GP,https://api.spotify.com/v1/tracks/1KUbKsFnBrt4cWujEmZ6GP,https://api.spotify.com/v1/audio-analysis/1KUbKsFnBrt4cWujEmZ6GP,219491,4
0k2modGW9JkPeVZSYQvWhz,"Husn Parcham (From ""Zero"")",Bhoomi Trivedi,"Husn Parcham (From ""Zero"")",2018-12-12,46,https://open.spotify.com/track/0k2modGW9JkPeVZSYQvWhz,0.737,0.887,1,-5.017,1,0.1,0.0335,0.000168,0.0604,0.423,102.028,audio_features,spotify:track:0k2modGW9JkPeVZSYQvWhz,https://api.spotify.com/v1/tracks/0k2modGW9JkPeVZSYQvWhz,https://api.spotify.com/v1/audio-analysis/0k2modGW9JkPeVZSYQvWhz,186602,4
3euOpzKAHg3floSr6TgTRw,Disco Disco,Sachin-Jigar,"Disco Disco (From ""A Gentleman"")",2017-07-20,46,https://open.spotify.com/track/3euOpzKAHg3floSr6TgTRw,0.82,0.782,4,-4.289,0,0.0591,0.417,0.0,0.0831,0.853,116.978,audio_features,spotify:track:3euOpzKAHg3floSr6TgTRw,https://api.spotify.com/v1/tracks/3euOpzKAHg3floSr6TgTRw,https://api.spotify.com/v1/audio-analysis/3euOpzKAHg3floSr6TgTRw,167007,4
0qPoQiQIhgyMaP7X78hxri,Akhiyaan Gulaab,Mitraz,Teri Baaton Mein Aisa Uljha Jiya,2024-02-05,62,https://open.spotify.com/track/0qPoQiQIhgyMaP7X78hxri,0.763,0.587,8,-8.299,0,0.0381,0.358,6.03e-06,0.13,0.794,106.977,audio_features,spotify:track:0qPoQiQIhgyMaP7X78hxri,https://api.spotify.com/v1/tracks/0qPoQiQIhgyMaP7X78hxri,https://api.spotify.com/v1/audio-analysis/0qPoQiQIhgyMaP7X78hxri,171147,4
